chem_index	gene_index	chemName	geneid
433	768	potassium chromate(VI)	960
545	768	Lead	960
568	768	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	960
55	769	Tetrachlorodibenzodioxin	3276
104	769	Phenylmercuric Acetate	3276
112	769	tris(1,3-dichloro-2-propyl)phosphate	3276
141	769	Nickel	3276
218	769	ICG 001	3276
225	769	butyraldehyde	3276
247	769	dicrotophos	3276
306	769	methylmercuric chloride	3276
369	769	Silicon Dioxide	3276
429	769	Arsenic	3276
433	769	potassium chromate(VI)	3276
545	769	Lead	3276
568	769	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3276
55	770	Tetrachlorodibenzodioxin	170679
58	770	Methyl Methanesulfonate	170679
81	770	cobaltous chloride	170679
104	770	Phenylmercuric Acetate	170679
112	770	tris(1,3-dichloro-2-propyl)phosphate	170679
141	770	Nickel	170679
218	770	ICG 001	170679
225	770	butyraldehyde	170679
247	770	dicrotophos	170679
291	770	Arsenic Trioxide	170679
306	770	methylmercuric chloride	170679
338	770	Benzo(a)pyrene	170679
433	770	potassium chromate(VI)	170679
500	770	Aflatoxin B1	170679
545	770	Lead	170679
568	770	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	170679
588	770	abrine	170679
590	770	sodium arsenite	170679
55	773	Tetrachlorodibenzodioxin	2488
58	773	Methyl Methanesulfonate	2488
81	773	cobaltous chloride	2488
104	773	Phenylmercuric Acetate	2488
112	773	tris(1,3-dichloro-2-propyl)phosphate	2488
141	773	Nickel	2488
218	773	ICG 001	2488
225	773	butyraldehyde	2488
247	773	dicrotophos	2488
291	773	Arsenic Trioxide	2488
306	773	methylmercuric chloride	2488
369	773	Silicon Dioxide	2488
429	773	Arsenic	2488
433	773	potassium chromate(VI)	2488
500	773	Aflatoxin B1	2488
568	773	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2488
588	773	abrine	2488
58	774	Methyl Methanesulfonate	5604
104	774	Phenylmercuric Acetate	5604
112	774	tris(1,3-dichloro-2-propyl)phosphate	5604
141	774	Nickel	5604
218	774	ICG 001	5604
225	774	butyraldehyde	5604
247	774	dicrotophos	5604
306	774	methylmercuric chloride	5604
369	774	Silicon Dioxide	5604
429	774	Arsenic	5604
433	774	potassium chromate(VI)	5604
568	774	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5604
588	774	abrine	5604
55	775	Tetrachlorodibenzodioxin	332
58	775	Methyl Methanesulfonate	332
218	775	ICG 001	332
225	775	butyraldehyde	332
247	775	dicrotophos	332
306	775	methylmercuric chloride	332
369	775	Silicon Dioxide	332
433	775	potassium chromate(VI)	332
545	775	Lead	332
588	775	abrine	332
58	777	Methyl Methanesulfonate	1576
104	777	Phenylmercuric Acetate	1576
112	777	tris(1,3-dichloro-2-propyl)phosphate	1576
218	777	ICG 001	1576
225	777	butyraldehyde	1576
247	777	dicrotophos	1576
306	777	methylmercuric chloride	1576
429	777	Arsenic	1576
433	777	potassium chromate(VI)	1576
588	777	abrine	1576
112	786	tris(1,3-dichloro-2-propyl)phosphate	3569
218	786	ICG 001	3569
247	786	dicrotophos	3569
545	786	Lead	3569
58	791	Methyl Methanesulfonate	4792
104	791	Phenylmercuric Acetate	4792
112	791	tris(1,3-dichloro-2-propyl)phosphate	4792
141	791	Nickel	4792
225	791	butyraldehyde	4792
247	791	dicrotophos	4792
306	791	methylmercuric chloride	4792
429	791	Arsenic	4792
433	791	potassium chromate(VI)	4792
545	791	Lead	4792
58	795	Methyl Methanesulfonate	51196
81	795	cobaltous chloride	51196
112	795	tris(1,3-dichloro-2-propyl)phosphate	51196
218	795	ICG 001	51196
225	795	butyraldehyde	51196
247	795	dicrotophos	51196
291	795	Arsenic Trioxide	51196
306	795	methylmercuric chloride	51196
369	795	Silicon Dioxide	51196
545	795	Lead	51196
568	795	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	51196
