chem_index	gene_index	chemName	geneid
13	598	dicrotophos	8795
77	598	ICG 001	8795
98	598	butyraldehyde	8795
157	598	Nickel	8795
176	598	Tetrachlorodibenzodioxin	8795
238	598	potassium chromate(VI)	8795
376	598	Lead	8795
38	599	tris(1,3-dichloro-2-propyl)phosphate	834
77	599	ICG 001	834
98	599	butyraldehyde	834
152	599	Phenylmercuric Acetate	834
162	599	methylmercuric chloride	834
234	599	Arsenic	834
364	599	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	834
376	599	Lead	834
385	599	sodium arsenite	834
